title,author,publisher,category,publish_date,description
"Ultra-wideband Positioning Systems : Theoretical Limits, Ranging Algorithms, and Protocols","Sahinoglu, Zafer",Cambridge University Press,TK7872.M25. S2U,2008,
반갑다 전파야 : 유비쿼터스 세상을 열어가는 전파 이야기,한국전파진흥원,휴먼비즈니스,568. 한17반,2009,
태권도 교본 1 = Taekwondo Textbook 1,Kukkiwon,국기원,698.21. K8태,2006,
Wireless Communications for Intelligent Transportation Systems,"Elliot, Scott D",Artech House,TE228.3. E4W,1995,
한국음향학회 학술 발표 대회 1986,,한국음향학회,QC221. 한17,1986,
Creating Mixed Model Value Streams : Practical Lean Techniques for Building to Demand,"Duggan, Kevin J",Productivity Press,TS155. D8C,2002,
"International Conference on Surfaces, Coatings and Nanostructured Materials (NanoSMat) 2008","The 3rd International Conference on Surfaces, Coatings and Nanostructured Materials 2008",(n.pub),CD-ROM,2008,
Software Defined Radio Technical Conference (SDR) 2008,Software Defined Radio Technical Conference 2008,SDR Forum,CD-ROM,2008,
최신 전기 철도 공학 = Electric Railway Engineering,양병남,성안당,TF856. 양44전,2008,
전기 철도 시스템 공학,강인권,성안당,TF856. 강69전,2002,
전기 철도 구조물의 응용 역학과 강도 = Applied Mechanics and Strength of Electric Railway Structures,강인권,성안당,TF856. 강69전,2003,
Customer Equity : Building and Managing Relationships as Valuable Assets,"Blattberg, Robert C",Harvard Business School Press,HF5415.55. B57C,2001,
"Principles of GNSS, Inertial, and Multi-Sensor Integrated Navigation Systems","Groves, Paul D",Artech House,TL798.N3. G7P,2007,
Wireless Positioning Technologies and Applications,"Bensky, Alan",Artech House,TK5103.2. B4W,2008,
Spread Spectrum Systems for GNSS and Wireless Communications,"Holmes, Jack K",Artech House,TL798.N3. H6S,2007,
한국전자파기술학회 종합 학술 발표회 1992,,한국전자파기술학회,QC660.5. 한17,1992,
Emerging Topics in Computer Vision,"Medioni, Gerard (ED)",Prentice-Hall,TA1634. M4E,2004,
IPTV 표준 기술,한국정보통신기술협회,한국정보통신기술협회 (TTA),S-2007-011,2007,
슈퍼 자본주의,"Reich, Robert B",김영사,320.904. R4슈,2008,
당신이 몰랐으면 하는 석유의 진실,"Maugeri, Leonardo",가람기획,321.3. M3당,2008,
Wireless Network Coexistence,"Morrow, Robert",McGraw Hill,TK5105.78. M6W,2004,
예제로 배우는 프로그래밍 루아,신호철,한빛미디어,QA76.73.L82. 신95루,2008,
C# 디지털 영상 처리 (제2판)  = Digital Image Processing,정민영,미래컴,TA1637. 정39C,2005,
Special Effects : Still in Search of Wonder,"Pierson, Michele",Columbia University Press,PN1995.9.S26. P5S,2002,
FIELD EXTENSIONS AND GALOIS THEORY,"BASTIDA, J.R",ADDISON-WESLEY,QA247. B3F,1984,
RANDOMIZATION TESTS,"EDGINGTON, E.S",MARCEL DEKKER,QA277. E3R,1987,
MVNO Congress 2008,MVNO Congress 2008,IIR,CD-ROM,2008,
디지털 영상 처리 기본 프로그래밍 : 오픈 소스 GS를 이용한 = Basic Programming of Digital Image Processing Using Open Source GS,정성환,홍릉과학출판사,TA1637. 정53오,2008,
Conference of the Association for Machine Translation in the Americas (AMTA) 2008,The 8th Conference of the Association for Machine Translation in the Americas2008,AMTA,CD-ROM,2008,
International Symposium on Microelectronics 2008,International Microelectronics and Packaging Society (IMAPS),IMAPS,CD-ROM,2008,
IDT 1993,,ADBS,TK5101.A1. I3,1993,
의료 기기 기구 설계,조시기,삼성북스,R857.O6. 조59의,2010,
"Visual Computing : Geometry, Graphics, and Vision","Nielsen, Frank",Charles River Media,T385. N5V,2005,
Practical HDRI : High Dynamic Range Imaging for Photographers,"Howard, Jack",Rocky Nook,TR267. H6P,2008,
The HDRI Handbook : High Dynamic Range Imaging for Photographers and CG Artists,"Bloch, Christian",Rocky Nook,TR267. B57H,2007,
Introduction to Quantum Information Science,"Vedral, Vlatko",Oxford University Press,QC174.12. V4Q,2006,
오라클 ACE가 해설하는 Oracle 10g Administration,주종면,이한출판사,QA76.9.D3. 주75오,2008,
Bioeffects and Therapeutic Applications of Electromagnetic Energy,"Habash, Riadh W. Y",Taylor & Francis Group,QP82.2.E43. H3B,2008,
Medical Devices and Systems,"Bronzino, Joseph D. (ED)",Taylor & Francis Group,R856. B8M,2006,
자동차용 센서,김민복,골든벨,TL272.5. 김39자,2009,
Tissue Engineering and Artificial Organs,"Bronzino, Joseph D. (ED)",Taylor & Francis Group,R856. B8T,2006,
RF MEMS 기술 : 10강,윤기완,전파교육연구센터 (RERC),CD-ROM,2006,
10년후 대한민국 이제는 삶의 질이다 : 미래 전략 보고서,정재승,지식공감,331.544. 정72일,2016,
Expert One-On-One J2EE 설계와 개발,"Johnson, Rod",정보문화사,QA76.73.J38. J6E,2004,
MOTE-KIT를 이용한 무선 센서 네트워크 활용,남상엽,상학당,TK7872.D48. 남51M,2006,
맨큐의 경제학,"Mankiw, N.Gregory",교보문고,HB171.5. M3맨,2005,
Evolved Packet System (EPS) : The LTE and SAE Evolution of 3G UMTS,"Lescuyer, Pierre",John Wiley & Sons,TK5103.483. L4E,2008,
Oriental COCOSDA International Conference on Speech Database and Assessments 2008,The 11th International Committee for the Co-ordination and Standardization of Speech Databases and Assessment Techniques 2008,NICT,TK7882.S65. C6,2008,
Telecoms Rrgulation 2007,Telecoms Rrgulation 2007,(n.pub.),CD-ROM,2007,
휴대폰 Breakthrough 콘퍼런스 2007,휴대폰 Breakthrough 콘퍼런스 2007,(n.pub.),CD-ROM,2007,
Advanced Maya Texturing and Lighting,"Lanier, Lee",Sybex,TR897.7. L3A,2008,
"Maya 2008 Extension : Mastering Maya, Vol. 1",김대희,성안당,TR897.7. 김222M,2008,
Thin Film Transistors (TFT) 9,The 9th Symposium on Thin Film Transistor Technologies 2008,The Electrochemical Society (ECS),TK7871.96.T45. T48,2008,
Technology Transfer Fundamentals Training,"Jones, Gary",Universal Technical Resource Services (UTRS),DVD-ROM,2007,
Technology Transfer Intermediate Training,"Deiter, J. Scott",Universal Technical Resource Services (UTRS),DVD-ROM,2007,
Technology Transfer Advanced Training,"Brenner, Rick",Universal Technical Resource Services (UTRS),DVD-ROM,2007,
임베디드 프로그래밍 C 코드 최적화,김유진,한빛미디어,TK7895.E42. 김67임,2008,
"Integrated Marketing Communications in Advertising, Promotion","Shimp, Terence A",Thomson South-Western,HF5415.123. S5I,2006,
경영을 위한 정보기술,"Turban, Efraim",교보문고,T58.6. T8경,2007,
꾼 [전자자료],몽사가들,교보문고,813.7.,2012,
Mental Ray : Fundamentals,"Hartle, Matt",The Gnomon Workshop,DVD-ROM,2005,
"High Performance TCP/IP Networking : Concepts, Issues and Solutions","Hassan, Mahbub",Pearson Prentice Hall PTR,TK5105.585. H3H,2004,
Color Correction for Digital Video : Using Desktop Tools to Perfect your Image,"Hulfish, Steve",CMP Books,TR899. H8C,2003,
Physical Properties of Carbon Nanotubes,"Saito, R",Imperial College Press (ICP),TA418.9.N35. S3P,1998,
"Carbon Nanotubes : Synthesis, Structure, Properties, and Applications","Dresselhaus, M.S. (ED)",Springer-Verlag,TA455.C3. D7C,2001,
"The Customer Rules : The 14 Indispensible, Irrefutable, and Indisputable Qualities of the Greatest Service Companies in the World","Beemer, C. Britt",McGraw-Hill,HF5415.5. B4C,2008,
Applied Physics of Carbon Nanotubes,"Rotkin, S.V. (ED)",Springer,TA418.9.N35. R6A,2005,
Advertising : Principles & Practice,"Moriarty, Sandra",Pearson Education,HF5823. M6A,2009,
Advertising and Integrated Brand Promotion,"O`Guinn, Thomas",South-Western,HF5821. O38A,2008,
How to Talk to Customers: Create a Great Impression Every Time withMAGIC,"Berenbaum, Diane",Jossey-Bass,HF5415.5. B4H,2007,
소비자 행동론 : 마케팅 전략적 접근,이규현,경문사,HF5415.32. 이17소,2003,
Carbon Nanotubes : Science and Applications,"Meyyappan, M. (ED)",CRC Press,TA455.C3. M4C,2005,
The TCP/IP Guide : A Comprehensive Illustrated Internet Protocols Reference,"Kozierok, Charles M",No Starch Press,TK5105.585. K6T,2005,
Cisco Self-Study : Implementing IPv6 Networks (IPv6),"Desmeules, Regis (ED)",Cisco Press,TK5105.585. D4C,2003,
Essential SNMP,"Mauro, Douglas R",O`Reilly,TK5105.583. M3E,2005,
전자 제어 엔진,김민복,골든벨,TL152. 김39전,2009,
Commercialization of Micro and Nano Systems Conference (COMS) 2006,Commercialization of Micro and Nano Systems Conference 2006,MANCEF,CD-ROM,2006,
Borland JBuilder 3 Unleashed,"Ford, Neal",SAMS,QA76.73.J38. F6B,1999,
Microwave Imaging,"Pastorino, Matteo",John Wiley & Sons,TA417.25. P3M,2010,
훤히 보이는 정보 보호 = Information Security,정교일,전자신문사,QA76.9.A25. 정16훤,2008,
윈도우즈 임베디드 CE 프로그래밍 입문 : Mobile,고재관,정보문화사,TK7895.E42. 고72윈,2008,
"와이브로의 도전과 진화 : 와이브로, 디지털 유목민 시대를 열다",한국전자통신연구원 (ETRI),한국전자통신연구원 (ETRI),TK5103.4885. 한17와,2008,
Programming Erlang : Software for a Concurrent World,"Armstrong, Joe",Pragmatic Bookshelf,QA76.73.E75. A7P,2007,
엑셀 함수 전략: 엑셀 2002 / 2003 / 2007 버전 대응,배남환,정보문화사,HF5548.4.M523. 배211엑,2008,
에센셜 WPF,"Anderson, Chris",한빛미디어,QA76.76.A65. A5에,2008,
Digital Cinema : The Hollywood Insider`s Guide to the Evolution of Storytelling,"Taylor, Thom",Michael Wiese Productions,PN1995.9.P7. T3D,2003,
세계 경제의 메가 트렌드에 주목하라 : 월스트리트의 투자 귀재 짐 로저스의 미래 투자 전략,"Rogers, Jim",이레미디어,327.8. R6세,2014,
"커넥티드 : 모든 것이 연결된 세상, 새로운 기회가 온다! = CONNECTED",SBS 서울디지털포럼 사무국 (편),시공사,331.54. S35커,2011,
Classic Shell Scripting,"Robbins, Arnold",O`Reilly,QA76.76.O63. R6C,2005,
10년후 대한민국 4차 산업 혁명 시대의 생산과 소비 : 미래 전략 보고서,미래창조과학부 미래준비위원회,지식공감,331.5412. 미232일,2017,
Intelligent Systems for Engineering : A Knowledge-Based Approach,"Sriram, Ram D",Springer-Verlag,QA76. S52I,1997,
Spacecraft Attitude Dynamics and Control,"Chrobotov, Vladimir A",Krieger Publishing Company,TL790. C48S,1991,
"Coloured Petri Nets : Basic Concepts, Analysis Methods, and Practical Use Vol.1","Jensen, Kurt",Springer-Verlag,QA267. J4C,1996,
플랫폼 레볼루션 : 4차 산업 혁명 시대를 지배할 플랫폼 비즈니스 모든 것,마셜 밴 앨스타인,부키,325.555. 마54플,2017,
데이터의 보이지 않는 손 : 휴먼 빅 데이터로 밝혀낸 인간·조직·사회의 법칙,矢野和男,타커스,331. 야215데,2015,
인지니어스 : 실리콘 밸리 인재의 산실 '스탠퍼드 디스쿨'의 기상천외한 창의력 프로젝트,티나 실리그,리더스북,181.53. 티211인,2017,
Handbook of Distributed Feedback Laser Diodes,"Morthier, Geert",Artech House,TK7871.86. M3H,1997,
Neural Network Models : Theory and Projects,"De Wilde, Philippe",Springer-Verlag,QA76.87. D4N,1997,
"말투 하나 바꿨을 뿐인데 : 일, 사랑, 관계가 술술 풀리는 40가지 심리 기술",나이토 요시히토,유노북스,189.2. 나69말,2017,
과학 기술의 사회적 수용을 위한 법 체계 : 과학 기술이 사회 진화의 핵심으로 등장한 시대,박기주,열린길,360.13. 박19과,2017,
"친구, 난 은퇴 후 사진 작가가 되려네",지경용,어드북스,660.4. 지14친,2017,
Document Image Analysis : Executive Briefing,"O`Gorman, Lawrence",IEEE Computer Society Press,TA1637. O38D,1997,
Digital Design and Modeling with VHDL and Synthesis,"Chang, K. C",IEEE Computer Society Press,TK7874.7. C48D,1997,
Distributed Operating Systems : Concepts and Design,"Sinha, Pradeep K",IEEE COmputer Society Press,QA76.76.O63. S52D,1997,
PCS Network Deployment,"Tsakalakis, John",McGraw Hill,TK5103.485. T75P,1997,
(The) Ergonomics of Computer Pointing Devices,"Douglas, Sarah A",Springer-Verlag,TK7887.5. D6E,1997,
Laws and Order in Eighteenth - Century Chemistry,"Duncan, Alistair",Claredon Press,QD28. D8L,1996,
Discreteness and Continuity in Problems of Chaotic Dynamics,"Blank, Michael",American Mathematical Society,QA611.5. B57D,1997,
Linear and Nonlinear Perturbations of Operator Div,"Osmolovskii, V.G",American Mathematical Society,QA379. O8L,1997,
Phase and Phase - Difference Modulation in Digital Communications,"Okunev, Yuri",Artech House,TK5103.7. O39M,1997,
Ka Band Utilization Conference 1997,,(n.pub.),TL556. K3,1997,
제품별·업체별 시장 규모 총람 2016,,Begin A Gain,MR-2016-017,2016,
Wavelet Applications VII,"Szu, Harold H. (ED)",SPIE,TA1520. S62,2000,
구조 방정식 모형 분석과 AMOS 7.0,이학식,법문사,QA278. 이91구,2008,
AMOS A TO Z : 논문 작성 절차에 따른 구조 방정식 모형 분석,김대업,학현사,QA278. 김222A,2008,
AMOS 7에 의한 구조 방정식 모델링 : 원리와 실제,배병렬,청람,QA278. 배44A,2008,
C# 코딩의 기술 : 실전 편 = The C# Best Know-How 2,川また晶,길벗,QA76.76.C672. A39C,2016,
사물 인터넷 구조 : 그림으로 공부하는,오쓰카 히로시,제이펍,TK7895.E43. 마51사,2016,
태권도 : Vol. 1 = Taekwondo,Kukkiwon,오성 출판 미디어,DVD-ROM,2007,
SPSS : 고급 통계 분석 강좌 = Advanced Course,Wise Research,와이즈 리서치 / 와이즈인 컴퍼니,CD-ROM,2015,
AMOS : 구조 방정식 모델 분석 강좌,Wise Research,와이즈 리서치 / 와이즈인 컴퍼니,CD-ROM,2015,
마케팅,하버드 비즈니스 리뷰,세종연구원,HF5415. H3마,2006,
Security Assessment of SCADA Protocols : A Taxonomy Based Methodology for the Identification of Security Vulnerabilities in SCADA Protocols,"Igure, Vinay M",VDM Verlag,TS156.8. I38S,2008,
Securing SCADA Systems,"Krutz, Ronald L",Wiley Pulishing,TS156.8. K8S,2006,
The One-Page Proposal : How to Get Your Business Pitch onto One Persuasive Page,"Riley, Patrick G",Regan Books,HF5718.5. R5O,2002,
"Beginning Google Maps Mashups with Mapplets, KML, and GeoRSS : From Novice to Professional","Udell, Sterling",Apress,TK5105.8885.A52. U3B,2008,
STATA : 패널 데이터 분석 강좌 = Panel Data Analysis,Wise Research,와이즈 리서치 / 와이즈인 컴퍼니,CD-ROM,2015,
Mathematics of Quantum Computation,"Chen, Goong (ED)",CRC Press,QA76.889. C48M,2002,
"Quantum Computing Devices: Principles, Designs, and Analysis","Chen, Goong",Chapman & Hall/CRC,QA76.889. C48Q,2007,
"Millimeter Wave Technology in Wireless PAN, LAN, and MAN","Xiao, Shao-Qiu (ED)",CRC Press,TK5103.4. X5M,2008,
Ubiquitous Positioning,"Mannings, Robin",Artech House,QA76.5915. M3U,2008,
Pro WCF : Practical Microsoft SOA Implementation,"Peiris, Chris",Apress,QA76.76.A65. P4P,2007,
Learning OpenCV : Computer Vision with the OpenCV Library,"Bradski, Gary",O`Reilly,TA1634. B7L,2008,
프로 자바스크립트 테크닉,"Resig, John",인사이트,QA76.73.J39. R4프,2008,
Ajax 보안 : 웹 개발자가 꼭 알아야 할,"Hoffman, Billy",에이콘,TK5105.8885.A52. H6A,2008,
검색 2.0 발견의 진화,"Morbille, Peter",한빛미디어,QA76.9.D26. M6검,2008,
STATA : 메타 분석 강좌 = Meta Analysis,Wise Research,와이즈 리서치 / 와이즈인 컴퍼니,CD-ROM,2015,
자바 5.0 프로그래밍 : 차근차근 배우는 자바 A to Z,오경주,한빛미디어,QA76.73.J38. 오14자,2006,
영상 처리 및 생체 인식,이필규,홍릉과학출판사,TA1637. 이849영,2005,
Carbon Nanotubes and Related Structures : New Materials for the Twenty-First Century,"Harris, Peter J. F",Cambridge University Press,TA455.C3. H3C,1999,
Nonlinear Fiber Optics,"Agrawal, Govind P",Academic Press,QC448. A38N,1995,
Inside the Machine : An Illustrated Introduction to Microprocessors and Computer Architecture,"Stokes, Jon",No Starch Press,TK7895.M5. S7I,2007,
Antenna Engineering Handbook,"Johnson, Richard C",McGraw Hill,TK7871.6. J6A,1993,
미국 형법 = Criminal Law,서철원,법원사,K5019. 서813미,2005,
4세대 이동 통신 : 이동 통신의 개념부터 IMT-Advanced 서비스까지,정우기,복두출판사,TK6570.M6. 정67이,2008,
DMB 표준 기술,한국정보통신기술협회 (TTA),진한 M&B,S-2007-010,2007,
WiBro 표준 기술,한국정보통신기술협회 (TTA),진한 M&B,S-2008-002,2008,
훤히 보이는 RFID/USN,표철식,전자신문사,TK6553. 표813R,2008,
옛날 꿈은 창백하더이다 [전자자료],나도향,교보문고,813.7.,2010,
브레인 경영 : Brain 4대 강국을 위한 Start Up! 뇌과학을 경영에 융합하는 대한민국 첫 시도 = The Brain Based Management,김주연,범한,325.1. 김77브,2016,
"증강 현실 : 현실 위의 현실, 슈퍼 리얼리티의 세계가 열린다",브렛 킹,미래의 창,331.5412. 브233증,2016,
Unix in a Nutshell,"Robbins, Arnold",O`Reilly,QA76.76.O63. R6U,2006,
기억이 사라지는 시대 : 디지털 기억은 인간의 운명을 어떻게 바꾸는가,애비 스미스럼지,유노북스,331.5412. 애49기,2016,
부호 이론 : 통신 공학을 위한 = Coding Theory for Communication Engineering,송영준,인피니티북스,QA268. 송64부,2008,
알기 쉬운 통신 공학 = Communication Engineering,정용성,정일,TK5101. 정66통,2008,
